,producer_name,product_name,description,vintage_full_name,critic_score
815,Domaine de la Romanee-Conti,Vosne-Romanée 1er Cru,"In 1999, the Domaine de la Romanee-Conti did something that it has never done before, producing a Vosne-Romanee 1er Cru. This wine was made from a second harvest that took place a few days after the initial harvest in La Tache. The wine is medium to dark ruby-colored and has a rose, violet, and red cherry-scented nose. Medium-bodied, lush, and expansive, it is fresh, filled with crunchy red and black berries, and has an impressively long, sweet, tannin-filled finish. Anticipated maturity: 2003-2010. Bravo!

Importer: Wilson-Daniels, St. Helena, CA; tel. (707) 963-9661.",,RP (96-97)
816,Domaine de la Romanee-Conti,Montrachet Grand Cru,"Notes of Botrytis Cinerea (also known as noble rot) are evident in the hedonistically appealing, bright gold-colored 1998 Montrachet's nose. Its honeyed spice and vanilla aromas are followed by a decadently sexy personality. This round, hyper-rich wine is crammed with overripe fruits, touches of caramel, and French toast soaked in syrup. It is magnificently flavorful and pleasing yet does not have the capacity to gain in complexity with cellaring. Drink this spicy fruit bomb over the next 5-6 years. 

Importer: Wilson-Daniels, St. Helena, CA; tel (707) 963-9661.",,RP (96-97)
817,Domaine de la Romanee-Conti,Montrachet Grand Cru,"Having retasted DRC's 1997 Montrachet in March, 2000, it was apparent that my earlier assessment was both conservative in judgement and anticipated maturity dates. It reveals a straw/goldish color and loads of tropical fruit, mineral, anise, and buttered aromas. This massive, medium-to-full-bodied, and dense wine displays layers of spice, creamy super-ripe pears, creme brulee, and hints of butterscotch in its opulent flavor profile. Velvety-textured and broad, it is forward yet better balanced than originally perceived. Drink it between 2002 and 2012.

Importer: Wilson-Daniels, St. Helena, CA; tel (707) 963-9661.",,RP (96-97)
818,Domaine de la Romanee-Conti,Romanée-Conti Grand Cru,"The 1997 Romanee-Conti reveals a saturated dark ruby color as well as a mouth-watering nose of leather, juniper berries, cherries, and spices.  On the palate, it marvelously combines the powerful, ripe fruit characteristic of the vintage with magnificent delineation and elegance.  This soy sauce, licorice, flower, as well as blackberry flavored wine is dense and concentrated, yet lace-like and gloriously precise.  It stands, as is expected given its rarity, price, and reputation, as one of the stars of the vintage.  Projected maturity: 2001-2012+.

Importer: Wilson-Daniels, St.  Helena, CA; tel (707) 963-9661.",,RP (96-97)
819,Domaine de la Romanee-Conti,Richebourg Grand Cru,"The ruby-colored 1997 Richebourg is big and flavorful.  Its rose, violet, talcum powder, and crushed berry-scented nose leads to a boisterous, dense personality.  Medium-to-full-bodied and loaded with spices freshly ground black pepper, and blackberries, this is a deeply ripe, expressive wine.  Projected maturity: now-2009.  Importer: Wilson-Daniels, St.  Helena, CA; tel (707) 963-9661.

",,RP (96-97)
820,Domaine de la Romanee-Conti,La Tâche Grand Cru,"Dark-colored, the aromatically tight 1997 La Tache reveals Asian spices, pepper, cherries and black currants.  This is a velvety-textured, expansive, and massively ripe wine boasting flavors reminiscent of licorice and blackberry jam.  It has superb depth of fruit (particularly for this sometimes ""simple"" vintage), medium-to-full body, and admirable length to its supple finish.  Anticipated maturity: 2000-2012.  Importer: Wilson-Daniels, St.  Helena, CA; tel (707) 963-9661.

",,RP (96-97)
821,Domaine de la Romanee-Conti,Grands Échézeaux Grand Cru,"The ruby-colored 1997 Grands-Echezeaux offers red and black raspberry liqueur aromas.  It is a medium-to-full-bodied, oily-textured wine that possesses good power and density.  Smoked bacon, sweet wax, and spices are found in the fat, plump, seductive offering.  Drink it over the next 6-8 years.  Importer: Wilson-Daniels, St.  Helena, CA; tel (707) 963-9661.",,RP (96-97)
822,Domaine de la Romanee-Conti,Romanée-Conti Grand Cru,"This is among the world's most expensive wines (as far as I know only certain late harvest wines from Germany are more expensive). It has a gorgeously bright dark ruby/purple color and extremely complex aromatics of fresh herbs, Asian spices, creamy cherries, super-ripe blackberries, and vanilla-imbued oak. This superb wine offers a mouthful of silky-textured cherries, blueberries, plums, boysenberries, earth, minerals, and spiced oak. This masterpiece is full-bodied, dense (yet extremely elegant and defined), thickly-textured, and immensely concentrated. Moreover, I sensed this wine was holding a significant amount in reserve!

Importer: Wilson-Daniels, St. Helena, CA; tel. (707) 963-9661.",,RP (96-97)
823,Domaine de la Romanee-Conti,La Tâche Grand Cru,"This blockbuster wine possesses a profound nose.  It exhibits awesomely ripe red and black fruits, raw meat, and Asian spices, all of which are encased in sweet toasty oak. This full-bodied, wide, thick, focused, harmonious, and intense wine releases amazingly powerful layers of candied black cherries and blackberries. It is structured, totally precise, pure, and possesses an exceptionally long finish loaded with abundant sweet tannins. It will require patience. Anticipated maturity: 2005-2020.

Importer: Wilson-Daniels, St. Helena, CA; tel. (707) 963-9661.",,RP (96-97)
824,Domaine de la Romanee-Conti,Grands Échézeaux Grand Cru,"This dark-colored wine displays a magnificently elegant nose of cassis, black cherries, and roses. This is an austere yet expansive, complex, medium-to-full-bodied, ripe and masculine wine. It is dense and powerful yet maintains a refined combination of muscle and class. Its tightly wound core offers red and black currants, cherries, minerals, and toasted oak flavors, all of which linger in its admirably focused and firm finish. Projected maturity: 2003-2012.

Importer: Wilson-Daniels, St. Helena, CA; tel. (707) 963-9661.",,RP (96-97)
825,Domaine de la Romanee-Conti,Échézeaux Grand Cru,"This medium-to-dark ruby-colored wine has gorgeous floral, perfumed, spicy, and refined aromatics. Its medium-bodied and silky-textured palate offers a fabulous burst of sweet cherries, candied strawberries, and violets. This lively, highly-defined wine also possesses a firm, supple-tannined structure that should allow it to age gracefully for years. Anticipated maturity: 1999-2008.

Importer: Wilson-Daniels, St. Helena, CA; tel. (707) 963-9661.",,RP (96-97)
826,Domaine de la Romanee-Conti,La Tâche Grand Cru,"This wine is mind-boggling and has gathered even more body, power, and density than it displayed from barrel.

It is intensely profound, and super-ripe yet harmonious. Its extraordinarily long finish (it tails off with a sweet kirsch kiss) flabbergasted me. I could not help but think of the finishes of two wines I love - Chateau Rayas and Chateau Lafleur. It appears to be holding an enormous amount in reserve, and may ultimately merit higher ratings. It should be held at least ten years, and will easily last through 2020 given proper cellar conditions. Bravo!

Importer: Wilson-Daniels, St. Helena, CA; tel. (707) 963-9661.",,RP (96-97)
827,Domaine de la Romanee-Conti,Grands Échézeaux Grand Cru,"This wine is austere, masculine, backward and a dense.  It offers superb black fruit flavors and a firm tannic backbone. Drink it between 2003 and 2012+.

Importer: Wilson-Daniels, St. Helena, CA; tel. (707) 963-9661.",,RP (96-97)
828,Domaine de la Romanee-Conti,Échézeaux Grand Cru,"This wine is a gorgeously elegant, complex, feminine, highly-detailed and rich wine. I was surprised by how well it showed, and feel it can be drunk over the course of the next 10 years.

Importer: Wilson-Daniels, St. Helena, CA; tel. (707) 963-9661.",,RP (96-97)
829,Domaine de la Romanee-Conti,Montrachet Grand Cru,"The 1996 Montrachet has extraordinary aromatic depth and richness, revealing complex and nuanced spices, minerals, and toast. Its citrus fruit, dried hazelnut, mineral, toasted almond, wet stone, and flower-infused personality is full-bodied, dense, fabulously delineated, rich, superbly-focused, and precise wine. It is not as lush or extracted as the 1995, but has levels of concentration few other wines can dream of approaching. Anticipated maturity: 2008-2025.

The rating, with the range of scores in parentheses, indicates the wine was tasted from cask, not bottle.

The few men and women that have the contacts and resources to acquire the world's most esteemed white wine from one of this planet's most famous estates are very fortunate. Aubert de Villaine, the Domaine's director, has fashioned two extraordinary Montrachets that will be talked about, compared, fawned over, and hopefully drunk over the next few decades by those worthy and deserving enough. Tasting the 1995 and 1996 offerings is an unforgettable experience.

Importer: Wilson Daniels, St. Helena, CA; (707) 963-9661.",,RP (96-97)
830,Domaine de la Romanee-Conti,Montrachet Grand Cru,"Attentive and wealthy readers will note that I have revised my original, barrel sample-based score for the Domaine de la Romanee Conti's 1995 Montrachet (a 95-97+ in Issue #110). Simply put, this is a mind-boggling, virtually perfect wine. It displays breath-taking aromas of liquid minerals, creamed hazelnuts, candied chestnuts (marrons glaces), white flowers, anise, and buttered toast that seem to gain in expressiveness and intensity with time. On its utterly extraordinary palate layer upon layer of stones, straw, minerals, grilled bread, and sweet white flowers can be found. Oily, full-bodied, magnificently concentrated, and extracted, this is as complex a wine as I have ever had the honor to pour over my lips and palate. Perfectly balanced and structured for the long haul, this wine also possesses one of the longest and purist finishes I have ever encountered. A winemaking tour de force! Projected maturity: 2008-2025.

The few men and women that have the contacts and resources to acquire the world's most esteemed white wine from one of this planet's most famous estates are very fortunate. Aubert de Villaine, the Domaine's director, has fashioned two extraordinary Montrachets that will be talked about, compared, fawned over, and hopefully drunk over the next few decades by those worthy and deserving enough. Tasting the 1995 and 1996 offerings is an unforgettable experience.

Importer: Wilson Daniels, St. Helena, CA; (707) 963-9661.",,RP (96-97)
